OrderID,ShopperID,OrderDate,Status,TotalAmount
708,777,2023-08-18,Complete,185.06
709,481,2023-11-01,Cancelled,23.99
710,945,2023-11-23,Pending,474.54
711,489,2024-05-09,Pending,24.38
712,441,2024-08-05,Pending,306.56
713,816,2024-04-12,Complete,283.14
714,194,2023-12-04,Pending,443.44
715,448,2024-05-17,Pending,139.95
716,733,2023-11-02,Cancelled,330.08
717,849,2024-04-26,Pending,125.88
718,82,2024-11-29,Pending,320.16
719,530,2023-10-31,Cancelled,407.64
720,702,2024-02-01,Pending,156.64
721,761,2024-06-23,Cancelled,408.23
722,423,2023-01-25,Complete,429.67
723,187,2024-08-19,Complete,159.01
724,653,2024-06-10,Pending,316.51
725,279,2023-06-21,Cancelled,318.92
726,193,2023-04-28,Pending,29.31
727,51,2024-04-15,Cancelled,30.62
728,996,2024-03-07,Complete,155.41
729,129,2024-08-30,Cancelled,230.44
730,9,2024-06-30,Complete,63.29
731,16,2024-12-15,Pending,124.25
732,431,2024-09-06,Pending,397.15
733,511,2024-09-19,Pending,242.57
734,811,2023-01-22,Complete,178.52
735,864,2024-05-04,Complete,46.9
736,795,2023-11-22,Pending,54.26
737,482,2024-10-12,Complete,112.25
738,862,2023-04-20,Pending,412.28
739,849,2024-03-11,Complete,78.54
740,787,2023-03-14,Cancelled,139.5
741,790,2024-10-09,Pending,138.64
742,35,2023-08-16,Complete,241.2
743,790,2023-03-31,Complete,270.15
744,214,2024-02-20,Pending,206.78
745,985,2023-04-19,Pending,469.38
746,163,2024-07-12,Cancelled,369.55
747,763,2023-10-08,Cancelled,270.04
748,260,2024-12-17,Pending,326.49
749,204,2025-01-03,Pending,446.01
750,885,2024-07-15,Cancelled,124.54
751,116,2024-08-26,Complete,323.8
752,333,2024-02-24,Complete,100.33
753,283,2024-03-23,Cancelled,77.43
754,809,2023-09-17,Complete,24.29
755,44,2024-06-10,Cancelled,396.07
756,487,2023-11-09,Cancelled,306.18
757,381,2024-09-11,Complete,139.39
758,512,2024-02-02,Complete,349.25
759,347,2023-06-05,Cancelled,48.83
760,365,2023-05-17,Cancelled,93.88
761,550,2024-01-23,Complete,80.4
762,239,2024-03-10,Pending,491.2
763,808,2024-06-24,Cancelled,383.21
764,825,2023-03-15,Pending,371.93
765,22,2024-08-13,Cancelled,201.33
766,742,2024-07-25,Complete,140.33
767,41,2024-03-10,Pending,359.18
768,573,2023-10-27,Pending,280.51
769,502,2023-03-14,Complete,292.02
770,557,2024-12-05,Pending,175.37
771,480,2024-04-15,Pending,436.48
772,614,2024-04-19,Cancelled,96.96
773,544,2023-06-09,Complete,235.7
774,840,2024-07-09,Pending,279.97
775,465,2024-12-18,Complete,392.44
776,519,2023-12-18,Pending,372.16
777,905,2024-04-03,Complete,317.47
778,373,2024-11-18,Cancelled,134.62
779,739,2024-01-25,Complete,335.98
780,552,2024-08-26,Pending,111.14
781,700,2023-02-22,Pending,387.55
782,158,2024-03-12,Cancelled,155.9
783,420,2023-06-10,Cancelled,174.57
784,99,2024-09-08,Cancelled,336.27
785,45,2024-10-25,Complete,105.75
786,33,2023-07-03,Complete,71.39
787,197,2024-07-12,Complete,35.27
788,658,2024-12-20,Pending,335.8
789,539,2024-07-13,Cancelled,356.63
790,263,2024-09-11,Complete,195.85
791,621,2024-12-23,Cancelled,54.02
792,953,2024-07-11,Complete,334.76
793,951,2023-03-20,Complete,244.67
794,655,2023-02-27,Complete,193.24
795,762,2023-12-30,Pending,414.57
796,814,2023-02-08,Cancelled,47.98
797,632,2024-09-29,Pending,273.93
798,752,2023-05-03,Complete,420.54
799,80,2023-07-12,Complete,481.08
800,100,2024-02-12,Complete,368.08
801,545,2024-09-08,Pending,110.94
802,539,2023-10-14,Cancelled,139.41
803,641,2024-03-16,Complete,288.04
804,572,2023-09-20,Pending,378.13
805,785,2024-10-20,Cancelled,296.75
806,691,2023-04-03,Pending,357.22
807,438,2024-06-07,Complete,100.07
808,185,2024-03-30,Cancelled,212.75
809,346,2023-05-14,Cancelled,95.92
810,615,2024-12-18,Pending,468.09
811,925,2023-12-27,Pending,284.04
812,333,2023-05-09,Pending,217.92
813,649,2023-02-24,Pending,416.55
814,332,2023-06-20,Cancelled,135.55
815,559,2023-10-20,Complete,200.03
816,564,2024-03-01,Cancelled,141.96
817,985,2023-07-03,Pending,234.8
818,407,2024-03-18,Complete,368.63
819,292,2024-04-17,Cancelled,27.83
820,139,2023-10-11,Pending,23.15
821,228,2023-04-09,Complete,430.75
822,23,2023-04-19,Cancelled,414.72
823,942,2023-07-17,Cancelled,265.41
824,585,2024-08-02,Cancelled,94.26
825,39,2024-04-19,Pending,190.71
826,142,2024-01-20,Pending,196.2
827,597,2024-07-16,Complete,131.84
828,831,2024-11-24,Pending,64.11
829,410,2023-07-19,Cancelled,460.58
830,752,2024-09-15,Complete,367.32
831,812,2023-12-22,Pending,102.99
832,846,2023-05-17,Cancelled,357.37
833,840,2024-02-28,Complete,305.71
834,308,2023-12-29,Complete,370.78
835,591,2025-01-07,Pending,57.67
836,58,2024-12-10,Pending,187.01
837,837,2024-09-13,Pending,219.93
838,889,2023-07-20,Complete,437.5
839,233,2023-01-27,Cancelled,333.33
840,617,2024-02-29,Complete,324.27
841,648,2023-08-24,Pending,45.98
842,537,2023-04-27,Complete,173.27
843,579,2024-08-07,Complete,176.88
844,715,2024-09-04,Complete,93.53
845,690,2024-07-29,Cancelled,498.74
846,995,2024-09-24,Pending,381.36
847,590,2023-09-19,Cancelled,63.24
848,443,2023-09-01,Pending,397.46
849,152,2024-06-06,Complete,181.36
850,488,2024-08-26,Cancelled,377.75
851,562,2023-10-24,Pending,146.03
852,409,2023-12-23,Cancelled,228.56
853,715,2023-06-15,Complete,385.78
854,493,2024-11-08,Cancelled,115.09
855,405,2023-05-15,Cancelled,294.24
856,575,2023-02-07,Cancelled,498.6
857,537,2024-02-11,Complete,136.31
858,273,2023-09-05,Pending,175.24
859,947,2024-05-30,Cancelled,63.01
860,688,2024-09-30,Pending,223.3
861,357,2024-04-30,Complete,173.95
862,609,2024-09-04,Cancelled,31.62
863,313,2024-04-15,Complete,494.07
864,632,2023-04-22,Pending,319.13
865,452,2024-01-26,Complete,463.62
866,240,2023-12-08,Complete,348.97
867,160,2023-02-27,Cancelled,429.33
868,116,2024-09-29,Cancelled,46.18
869,972,2024-02-01,Cancelled,464.83
870,890,2023-03-09,Pending,26.59
871,711,2023-01-29,Complete,166.46
872,483,2023-01-25,Complete,179.3
873,758,2023-08-08,Cancelled,121.7
874,560,2024-11-26,Cancelled,380.17
875,562,2023-06-30,Pending,319.06
876,145,2023-04-19,Cancelled,355.4
877,19,2023-08-21,Pending,299.84
878,680,2023-03-24,Cancelled,40.87
879,175,2024-06-20,Complete,156.33
880,809,2023-04-16,Cancelled,316.62
881,55,2025-01-14,Pending,334.28
882,9,2024-06-17,Complete,206.55
883,278,2024-04-28,Cancelled,429.0
884,676,2024-03-28,Pending,434.86
885,20,2023-07-23,Pending,436.36
886,665,2023-06-13,Pending,130.96
887,390,2024-04-23,Cancelled,488.77
888,102,2025-01-18,Pending,252.64
889,612,2025-01-21,Cancelled,62.25
890,204,2024-07-25,Cancelled,484.06
891,575,2023-08-14,Cancelled,30.31
892,254,2024-12-23,Cancelled,166.37
893,502,2023-03-01,Pending,377.31
894,19,2023-08-16,Pending,348.47
895,364,2023-07-15,Cancelled,165.12
896,514,2024-10-21,Pending,409.71
897,641,2023-12-10,Pending,441.77
898,912,2024-09-16,Complete,473.19
899,972,2024-03-28,Pending,128.28
900,350,2024-03-13,Pending,335.33
901,90,2024-10-31,Cancelled,203.46
902,984,2024-12-27,Cancelled,313.98
903,641,2023-05-05,Cancelled,129.17
904,247,2024-02-06,Cancelled,93.32
905,994,2025-01-04,Pending,456.67
906,338,2024-05-11,Pending,280.27
907,212,2024-08-01,Cancelled,86.52
908,555,2023-04-13,Cancelled,404.05
909,884,2024-08-17,Complete,168.32
910,723,2023-03-26,Cancelled,456.59
911,441,2023-10-25,Complete,334.99
912,579,2023-06-26,Complete,172.4
913,571,2024-06-04,Cancelled,475.33
914,122,2023-11-16,Complete,172.45
915,901,2023-06-01,Complete,369.0
916,784,2024-09-20,Pending,442.46
917,424,2024-02-05,Pending,165.61
918,764,2024-02-10,Cancelled,467.96
919,281,2023-09-20,Complete,393.97
920,110,2024-10-14,Complete,108.68
921,781,2024-12-12,Cancelled,316.13
922,621,2024-05-14,Cancelled,313.93
923,611,2023-11-30,Complete,130.84
924,27,2023-04-29,Pending,58.15
925,799,2024-01-26,Pending,84.36
926,867,2023-06-14,Cancelled,245.01
927,666,2023-02-01,Pending,108.31
928,397,2024-11-10,Pending,247.45
929,168,2023-09-13,Complete,128.61
930,419,2024-06-25,Complete,464.21
931,974,2023-08-25,Pending,126.83
932,688,2023-02-18,Complete,383.73
933,68,2024-01-04,Complete,465.01
934,450,2024-11-29,Cancelled,255.17
935,333,2023-05-30,Pending,446.04
936,438,2024-10-06,Pending,392.58
937,623,2023-09-23,Cancelled,415.68
938,738,2023-08-05,Pending,209.19
939,962,2024-06-30,Cancelled,294.53
940,550,2023-04-26,Cancelled,327.87
941,722,2024-12-02,Complete,269.91
942,463,2024-08-25,Pending,416.96
943,44,2023-06-24,Complete,268.98
944,406,2023-10-04,Cancelled,38.84
945,397,2024-08-30,Cancelled,387.28
946,986,2023-07-12,Complete,111.13
947,451,2024-01-17,Pending,444.51
948,793,2023-03-16,Pending,241.45
949,433,2024-08-28,Pending,314.3
950,56,2023-11-18,Cancelled,268.15
951,146,2024-08-19,Pending,418.35
952,463,2023-08-13,Complete,366.87
953,116,2023-12-05,Complete,393.79
954,961,2024-09-14,Cancelled,282.28
955,403,2023-08-10,Pending,175.26
956,26,2024-01-07,Complete,237.77
957,919,2024-09-14,Cancelled,449.98
958,904,2023-05-26,Pending,63.29
959,332,2024-11-17,Cancelled,331.32
960,729,2023-03-05,Complete,364.82
961,127,2024-11-11,Complete,74.8
962,461,2024-08-11,Cancelled,194.21
963,537,2024-10-31,Cancelled,204.36
964,811,2024-09-21,Cancelled,313.79
965,164,2024-05-10,Pending,284.17
966,45,2024-12-09,Complete,457.88
967,580,2024-02-07,Cancelled,434.08
968,167,2024-10-11,Complete,105.86
969,730,2024-10-09,Complete,221.4
970,317,2024-10-13,Cancelled,388.94
971,457,2024-06-05,Pending,320.7
972,121,2024-09-26,Complete,481.01
973,4,2024-02-28,Cancelled,387.39
974,13,2024-02-10,Pending,258.86
975,511,2024-11-21,Cancelled,407.58
976,623,2024-09-17,Pending,134.18
977,603,2023-03-01,Cancelled,248.34
978,420,2023-08-18,Pending,58.11
979,615,2023-02-24,Complete,137.46
980,561,2023-06-10,Pending,317.49
981,571,2024-07-19,Complete,43.48
982,152,2023-07-23,Complete,333.57
983,38,2023-09-25,Complete,429.84
984,684,2024-08-18,Cancelled,422.25
985,306,2025-01-01,Pending,461.78
986,51,2024-01-29,Complete,220.14
987,183,2024-01-29,Complete,342.6
988,626,2023-02-01,Cancelled,351.93
989,610,2024-08-17,Cancelled,397.91
990,182,2024-12-25,Pending,379.68
991,369,2024-02-19,Complete,64.7
992,307,2024-10-03,Pending,196.91
993,389,2024-06-11,Complete,384.05
994,864,2023-09-25,Cancelled,51.16
995,483,2023-07-07,Complete,78.57
996,881,2023-03-22,Pending,178.02
997,424,2024-01-18,Cancelled,120.73
998,215,2023-10-28,Cancelled,47.93
999,586,2023-02-26,Cancelled,490.09
1000,542,2023-12-19,Complete,252.16
1001,706,2023-11-08,Cancelled,468.27
1002,724,2024-03-23,Pending,224.99
1003,869,2023-12-26,Pending,144.64
1004,589,2024-11-07,Cancelled,189.85
1005,133,2024-03-02,Cancelled,290.06
1006,533,2023-08-10,Cancelled,323.29
1007,505,2023-12-30,Complete,444.16
1008,239,2024-08-07,Cancelled,159.43
1009,199,2024-08-21,Complete,76.74
1010,477,2024-12-22,Cancelled,402.43
1011,756,2024-02-24,Complete,403.79
1012,425,2024-10-07,Pending,41.84
1013,359,2023-06-16,Cancelled,406.9
1014,218,2024-12-19,Complete,327.5
1015,707,2023-07-08,Pending,142.12
1016,70,2024-01-21,Pending,164.14
1017,564,2024-11-08,Pending,388.18
1018,117,2024-07-21,Cancelled,179.98
1019,406,2023-10-03,Cancelled,293.08
1020,984,2023-03-27,Complete,419.38
1021,199,2024-05-09,Pending,420.24
1022,945,2024-08-01,Cancelled,249.97
1023,486,2024-06-28,Complete,329.91
1024,494,2024-01-03,Complete,321.06
1025,914,2025-01-15,Cancelled,450.05
1026,474,2025-01-14,Pending,465.34
1027,58,2024-03-02,Cancelled,163.68
1028,743,2023-06-06,Cancelled,171.44
1029,549,2024-02-04,Complete,119.97
1030,702,2024-12-10,Pending,403.78
1031,910,2023-06-28,Pending,51.78
1032,153,2024-06-19,Pending,423.55
1033,348,2024-06-14,Pending,320.73
1034,863,2024-09-26,Complete,294.07
1035,399,2023-05-28,Complete,305.69
1036,886,2024-04-25,Pending,358.53
1037,323,2024-10-08,Cancelled,35.18
1038,424,2024-09-20,Complete,258.59
1039,244,2023-08-29,Pending,236.92
1040,974,2023-07-12,Pending,123.75
1041,310,2023-08-10,Complete,73.87
1042,804,2023-08-26,Complete,393.34
1043,936,2023-10-28,Complete,233.01
1044,26,2023-12-27,Pending,454.38
1045,158,2024-04-24,Complete,183.26
1046,496,2023-08-26,Cancelled,439.46
1047,318,2024-08-26,Pending,88.78
1048,893,2024-03-08,Complete,414.63
1049,961,2023-07-02,Cancelled,344.82
1050,136,2024-03-20,Complete,367.79
1051,471,2024-09-24,Pending,362.57
1052,535,2023-02-02,Complete,21.97
1053,955,2023-02-06,Complete,349.79
1054,609,2023-03-29,Complete,179.98
1055,911,2023-12-18,Complete,69.49
1056,785,2024-02-10,Cancelled,377.87
1057,24,2024-07-08,Cancelled,384.08
1058,655,2023-07-06,Complete,174.02
1059,198,2023-08-12,Pending,152.79
1060,327,2023-01-27,Pending,342.14
1061,280,2023-07-29,Complete,95.6
1062,118,2024-04-18,Complete,479.98
1063,574,2023-03-28,Cancelled,69.14
1064,556,2023-03-26,Pending,283.7
1065,278,2024-04-26,Complete,472.77
1066,824,2023-06-27,Pending,295.56
1067,176,2023-12-12,Complete,169.46
1068,914,2023-11-02,Pending,279.48
1069,52,2023-11-03,Complete,33.92
1070,925,2024-01-05,Cancelled,44.22
1071,393,2023-10-31,Complete,61.34
1072,402,2024-12-01,Complete,358.25
1073,913,2023-11-01,Cancelled,322.15
1074,707,2024-07-03,Cancelled,234.0
1075,365,2024-03-03,Pending,179.52
1076,203,2023-08-05,Cancelled,384.03
1077,829,2023-11-20,Cancelled,57.7
1078,945,2024-08-26,Pending,292.54
1079,96,2024-02-19,Cancelled,244.77
1080,467,2024-11-18,Pending,348.55
1081,728,2024-08-25,Pending,245.86
1082,971,2025-01-02,Complete,88.99
1083,918,2024-12-02,Cancelled,143.87
1084,373,2024-02-07,Pending,108.01
1085,940,2023-04-24,Cancelled,178.56
1086,882,2023-09-05,Pending,237.58
1087,31,2024-02-08,Complete,248.16
1088,360,2024-09-22,Pending,241.4
1089,175,2023-03-14,Pending,388.61
1090,619,2023-04-09,Cancelled,81.15
1091,106,2023-11-02,Pending,412.43
1092,816,2023-11-05,Complete,176.42
1093,666,2023-05-04,Complete,400.37
1094,546,2024-08-14,Pending,212.39
1095,424,2023-07-26,Complete,318.02
1096,562,2023-07-28,Complete,487.47
1097,394,2023-09-17,Complete,183.54
1098,834,2023-12-09,Cancelled,303.67
1099,804,2024-10-04,Pending,292.26
1100,351,2023-09-04,Cancelled,353.18
1101,178,2024-07-27,Cancelled,341.41
1102,758,2023-05-27,Cancelled,295.61
1103,499,2024-08-22,Complete,304.24
1104,475,2024-08-14,Pending,286.44
1105,842,2023-11-17,Pending,104.56
1106,979,2023-06-14,Pending,53.41
1107,112,2024-12-27,Cancelled,410.75
1108,790,2023-05-13,Pending,177.16
1109,661,2024-06-21,Cancelled,49.51
1110,223,2024-03-23,Complete,445.89
1111,925,2023-11-16,Cancelled,408.72
1112,776,2024-12-16,Complete,337.22
1113,464,2024-12-30,Cancelled,159.92
1114,631,2024-03-24,Cancelled,234.64
1115,211,2024-11-25,Cancelled,441.16
1116,307,2024-12-18,Cancelled,401.29
1117,696,2024-01-05,Pending,460.88
1118,960,2024-06-17,Pending,364.54
1119,938,2024-10-14,Pending,495.34
1120,597,2023-03-12,Complete,313.52
1121,523,2024-04-22,Pending,426.87
1122,873,2023-03-08,Pending,49.96
1123,923,2023-03-03,Cancelled,484.59
1124,1,2024-08-30,Cancelled,288.81
1125,368,2023-11-27,Complete,433.4
1126,887,2024-09-15,Complete,132.92
1127,720,2024-11-25,Cancelled,209.25
1128,326,2023-07-18,Cancelled,203.74
1129,391,2023-12-08,Pending,281.66
1130,679,2023-04-05,Complete,247.94
1131,193,2024-02-24,Cancelled,204.61
1132,947,2023-10-14,Pending,423.18
1133,158,2024-03-02,Pending,498.78
1134,687,2023-06-28,Complete,84.45
1135,74,2023-10-01,Cancelled,27.54
1136,739,2024-12-09,Pending,335.8
1137,999,2024-07-06,Complete,60.64
1138,658,2024-11-26,Pending,432.87
1139,916,2024-05-14,Cancelled,310.13
1140,436,2024-09-02,Cancelled,106.3
1141,522,2023-09-01,Pending,284.98
1142,461,2023-02-19,Pending,190.55
1143,191,2024-10-14,Pending,310.2
1144,592,2023-10-16,Pending,426.47
1145,243,2023-12-21,Cancelled,260.83
1146,421,2024-09-17,Cancelled,296.65
1147,35,2024-08-31,Complete,292.71
1148,722,2024-09-20,Pending,74.32
1149,494,2023-09-11,Cancelled,58.43
1150,748,2024-12-24,Cancelled,272.68
1151,880,2023-10-29,Pending,243.17
1152,81,2024-11-14,Cancelled,447.16
1153,91,2023-08-13,Complete,246.78
1154,760,2024-06-02,Cancelled,481.0
1155,80,2023-09-09,Cancelled,324.17
1156,818,2023-11-02,Cancelled,170.0
1157,55,2023-12-22,Pending,276.82
1158,12,2023-09-24,Pending,237.94
1159,928,2024-08-09,Pending,295.5
1160,340,2024-12-12,Pending,189.4
1161,818,2024-12-31,Pending,158.82
1162,37,2024-09-14,Cancelled,462.97
1163,768,2023-05-04,Pending,368.95
1164,578,2024-12-07,Pending,49.48
1165,485,2023-02-04,Cancelled,101.16
1166,53,2024-02-07,Cancelled,495.38
1167,829,2024-05-16,Cancelled,319.67
1168,294,2024-06-11,Pending,59.6
1169,518,2024-04-23,Complete,428.69
1170,285,2024-08-05,Pending,83.62
1171,288,2023-06-11,Pending,431.77
1172,15,2023-10-17,Cancelled,73.54
1173,179,2023-11-27,Cancelled,374.7
1174,675,2024-04-27,Pending,197.49
1175,180,2024-09-03,Pending,395.61
1176,242,2024-08-31,Pending,106.79
1177,541,2024-10-29,Complete,184.57
1178,87,2023-06-04,Complete,305.86
1179,842,2024-07-02,Complete,422.05
1180,771,2023-09-26,Pending,389.78
1181,244,2023-10-01,Cancelled,231.29
1182,653,2023-11-25,Complete,121.21
1183,752,2023-10-04,Pending,46.08
1184,271,2024-06-25,Complete,45.21
1185,476,2024-11-21,Pending,248.59
1186,488,2025-01-13,Cancelled,475.16
1187,945,2023-07-14,Cancelled,132.16
1188,700,2023-10-02,Cancelled,207.23
1189,269,2024-09-15,Complete,274.61
1190,446,2024-08-27,Complete,158.62
1191,817,2024-02-01,Pending,203.36
1192,324,2023-07-29,Cancelled,347.78
1193,43,2023-02-25,Complete,460.5
1194,653,2024-02-02,Pending,478.97
1195,443,2023-03-10,Cancelled,460.66
1196,879,2023-12-03,Pending,180.78
1197,274,2024-07-30,Complete,142.57
1198,599,2024-06-10,Pending,241.33
1199,692,2024-02-03,Cancelled,136.06
1200,689,2024-12-21,Cancelled,389.84
1201,533,2024-07-24,Pending,345.3
1202,185,2024-09-11,Pending,282.85
1203,689,2023-06-20,Complete,419.21
1204,13,2024-12-19,Pending,66.9
1205,107,2023-05-19,Cancelled,234.05
1206,225,2024-04-06,Cancelled,155.98
1207,198,2024-05-22,Complete,31.38
1208,95,2024-01-19,Complete,470.48
1209,673,2023-10-22,Complete,476.23
1210,654,2023-04-27,Complete,359.88
1211,123,2024-10-17,Complete,431.09
1212,134,2024-06-10,Pending,335.07
1213,922,2023-01-24,Cancelled,291.71
1214,991,2024-06-25,Complete,450.08
1215,713,2023-07-01,Complete,141.6
1216,479,2024-03-23,Cancelled,469.37
1217,655,2024-03-10,Pending,462.89
1218,284,2023-06-29,Pending,352.27
1219,684,2024-03-10,Pending,143.52
1220,800,2023-08-15,Complete,153.1
1221,64,2023-02-25,Pending,206.52
1222,62,2024-01-15,Pending,478.69
1223,272,2024-09-07,Complete,231.48
1224,504,2023-11-25,Complete,312.94
1225,183,2024-03-02,Cancelled,256.19
1226,148,2024-09-22,Cancelled,388.98
1227,224,2024-11-24,Cancelled,328.8
1228,935,2024-05-15,Pending,363.39
1229,106,2024-05-19,Complete,55.0
1230,586,2023-02-02,Cancelled,140.29
1231,457,2024-11-03,Complete,450.33
1232,153,2023-02-21,Cancelled,327.36
1233,956,2023-09-26,Complete,339.01
1234,273,2023-09-22,Complete,356.03
1235,927,2023-01-22,Pending,295.83
1236,528,2024-09-22,Cancelled,471.16
1237,503,2023-12-17,Pending,229.31
1238,865,2024-01-14,Cancelled,394.85
1239,805,2024-05-27,Complete,279.26
1240,4,2024-09-10,Pending,477.99
1241,838,2024-04-02,Pending,78.18
1242,549,2024-04-12,Pending,180.05
1243,311,2024-04-12,Pending,46.49
1244,982,2023-05-06,Cancelled,63.52
1245,548,2024-11-22,Pending,58.62
1246,471,2024-07-12,Pending,330.94
1247,181,2024-03-09,Cancelled,38.88
1248,394,2023-08-08,Cancelled,111.68
1249,713,2023-06-12,Pending,450.3
1250,646,2024-04-07,Cancelled,192.45
1251,87,2023-03-12,Cancelled,230.23
1252,195,2024-03-31,Complete,37.14
1253,26,2024-03-17,Cancelled,498.26
1254,245,2023-04-13,Pending,206.61
1255,812,2024-08-03,Cancelled,328.84
1256,512,2024-08-05,Cancelled,483.18
1257,832,2023-11-25,Pending,483.96
1258,17,2023-08-04,Complete,182.86
1259,346,2024-07-26,Cancelled,40.55
1260,122,2023-06-08,Complete,407.41
1261,684,2023-04-29,Cancelled,240.02
1262,695,2024-03-25,Cancelled,91.5
1263,594,2024-12-15,Complete,463.91
1264,38,2023-03-21,Cancelled,87.96
1265,670,2024-06-17,Complete,246.19
1266,941,2023-11-02,Cancelled,41.98
1267,719,2023-12-13,Cancelled,82.66
1268,177,2024-12-28,Cancelled,43.98
1269,315,2024-10-30,Complete,238.97
1270,175,2023-12-20,Cancelled,50.7
1271,838,2024-06-23,Complete,74.81
1272,610,2023-09-11,Cancelled,125.87
1273,824,2024-04-02,Complete,224.58
1274,831,2024-06-28,Cancelled,345.63
1275,333,2024-06-02,Complete,488.41
1276,590,2024-06-21,Cancelled,85.92
1277,857,2024-12-04,Complete,386.83
1278,608,2024-08-20,Complete,181.04
1279,124,2024-06-08,Pending,87.79
1280,426,2024-04-21,Complete,354.22
1281,567,2023-10-10,Complete,230.56
1282,948,2023-08-08,Cancelled,39.54
1283,103,2024-02-20,Cancelled,313.97
1284,797,2024-04-14,Complete,27.5
1285,499,2024-11-28,Complete,23.05
1286,184,2024-02-23,Complete,359.24
1287,608,2023-03-27,Pending,219.79
1288,827,2024-05-01,Pending,352.33
1289,212,2023-04-02,Complete,327.12
1290,536,2023-05-03,Pending,217.78
1291,961,2023-09-18,Complete,313.06
1292,39,2023-05-21,Cancelled,106.4
